ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12179482,JD383261,09/29/2020 02:03:00 PM,064XX S KENWOOD AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,314,3,20.0,42.0,06,1186179.0,1862494.0,2020,10/06/2020 03:40:49 PM,41.777810401,-87.593008043,"(41.777810401, -87.593008043)"
12093619,JD282352,07/01/2020 02:00:00 PM,085XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,613,6,21.0,71.0,15,1169812.0,1848219.0,2020,07/08/2020 03:41:45 PM,41.739008929,-87.653423162,"(41.739008929, -87.653423162)"
12959021,JG123909,01/21/2023 03:58:00 AM,030XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,422,4,7.0,46.0,08B,1198027.0,1853175.0,2023,08/19/2023 03:40:26 PM,41.751950361,-87.549885104,"(41.751950361, -87.549885104)"
13238512,JG457764,10/10/2023 08:00:00 AM,015XX E 74TH PL,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,324,3,8.0,43.0,07,1187805.0,1855896.0,2023,10/18/2023 03:42:30 PM,41.759666354,-87.587256999,"(41.759666354, -87.587256999)"
13375648,JH160481,02/21/2024 11:14:00 AM,019XX W CERMAK RD,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1034,10,25.0,31.0,06,1163777.0,1889420.0,2024,12/21/2024 03:40:46 PM,41.852198325,-87.674377204,"(41.852198325, -87.674377204)"
13677396,JH518266,11/23/2024 01:50:00 AM,083XX S ELLIS AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,632,6,8.0,44.0,03,1184335.0,1850002.0,2024,05/17/2025 03:40:52 PM,41.743574495,-87.600158418,"(41.743574495, -87.600158418)"
13573791,JH399936,08/22/2024 11:00:00 PM,024XX W WABANSIA AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1434,14,1.0,24.0,06,1160018.0,1911232.0,2024,05/17/2025 03:40:52 PM,41.912130752,-87.687571413,"(41.912130752, -87.687571413)"
11970509,JD138608,02/03/2020 01:00:00 PM,079XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,621,6,17.0,71.0,26,1172343.0,1852285.0,2020,02/10/2020 03:41:16 PM,41.750111323,-87.644030737,"(41.750111323, -87.644030737)"
12858343,JF433545,10/13/2022 07:10:00 PM,005XX S DENVIR AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1135,11,28.0,28.0,07,1159546.0,1897558.0,2022,01/03/2023 03:40:27 PM,41.87461786,-87.689682252,"(41.87461786, -87.689682252)"
13336705,JH113892,01/12/2024 02:00:00 PM,008XX N PULASKI RD,0560,ASSAULT,SIMPLE,STREET,False,False,1111,11,37.0,23.0,08A,1149574.0,1905214.0,2024,12/21/2024 03:40:46 PM,41.895826124,-87.726096446,"(41.895826124, -87.726096446)"
13374876,JH159567,02/18/2024 12:00:00 PM,014XX S SPRINGFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1011,10,24.0,29.0,07,1150610.0,1892881.0,2024,12/21/2024 03:40:46 PM,41.86196283,-87.722613738,"(41.86196283, -87.722613738)"
12629314,JF158291,02/27/2022 09:30:00 PM,029XX W ARGYLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2031,20,40.0,4.0,14,1155927.0,1933073.0,2022,01/03/2023 03:40:27 PM,41.972147506,-87.702009681,"(41.972147506, -87.702009681)"
13797941,JJ207907,04/05/2025 01:00:00 PM,001XX N STATE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,111,1,42.0,32.0,06,1176330.0,1901649.0,2025,05/17/2025 03:40:52 PM,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
12551854,JE458474,11/27/2021 01:30:00 AM,002XX W SUPERIOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1831,18,42.0,8.0,07,1174436.0,1905316.0,2021,12/04/2021 03:42:28 PM,41.895586858,-87.634781117,"(41.895586858, -87.634781117)"
12910517,JF495870,12/02/2022 10:30:00 AM,102XX S CHARLES ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2213,22,19.0,72.0,11,1168324.0,1836948.0,2022,01/03/2023 03:40:27 PM,41.70811174,-87.659198297,"(41.70811174, -87.659198297)"
13794122,JJ204024,04/01/2025 03:00:00 PM,032XX W DOUGLAS BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1022,10,24.0,29.0,07,1155108.0,1893275.0,2025,05/17/2025 03:40:52 PM,41.862955021,-87.70609163,"(41.862955021, -87.70609163)"
12836815,JF407408,09/23/2022 06:30:00 AM,009XX S AUSTIN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,NURSING / RETIREMENT HOME,False,True,1513,15,29.0,25.0,08B,1136517.0,1895636.0,2022,01/03/2023 03:40:27 PM,41.869786389,-87.774281815,"(41.869786389, -87.774281815)"
12722819,JF271293,06/07/2022 05:30:00 PM,067XX S JEFFERY BLVD,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA BUS,False,False,332,3,5.0,43.0,11,1190703.0,1860780.0,2022,01/03/2023 03:40:27 PM,41.772998982,-87.576478539,"(41.772998982, -87.576478539)"
12268811,JE111522,01/12/2021 10:00:00 PM,047XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1723,17,33.0,14.0,14,1152859.0,1931337.0,2021,01/19/2021 03:49:08 PM,41.967445301,-87.713337472,"(41.967445301, -87.713337472)"
13669743,JH515211,11/20/2024 03:45:00 PM,071XX S UNION AVE,0460,BATTERY,SIMPLE,VACANT LOT / LAND,False,False,732,7,6.0,68.0,08B,1172984.0,1857560.0,2024,05/17/2025 03:40:52 PM,41.764572463,-87.641526392,"(41.764572463, -87.641526392)"
13763058,JJ166660,03/02/2025 07:00:00 AM,060XX S GREEN ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,712,7,16.0,68.0,07,1171670.0,1864896.0,2025,05/17/2025 03:40:52 PM,41.784732216,-87.646127681,"(41.784732216, -87.646127681)"
13292784,JG522636,11/29/2023 11:05:00 PM,031XX S LITUANICA AVE,0810,THEFT,OVER $500,CHA APARTMENT,False,False,913,9,11.0,60.0,06,1170817.0,1884114.0,2023,12/07/2023 03:41:57 PM,41.837487049,-87.648693789,"(41.837487049, -87.648693789)"
12269094,JE112236,01/14/2021 04:42:00 AM,033XX W LEXINGTON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1134,11,24.0,27.0,05,1154320.0,1896507.0,2021,01/21/2021 03:40:31 PM,41.871839742,-87.708898011,"(41.871839742, -87.708898011)"
12998135,JG171022,03/02/2023 07:03:00 AM,089XX S PARNELL AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,2223,22,21.0,71.0,26,1174202.0,1845604.0,2023,08/19/2023 03:40:26 PM,41.731736722,-87.637416541,"(41.731736722, -87.637416541)"
13027426,JG206036,03/31/2023 01:49:00 PM,003XX E 38TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,212,2,3.0,35.0,15,1179276.0,1879866.0,2023,08/19/2023 03:40:26 PM,41.825641007,-87.617784165,"(41.825641007, -87.617784165)"
13486642,JH295472,06/06/2024 09:40:00 PM,112XX S WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2211,22,19.0,74.0,08B,1158017.0,1829942.0,2024,05/17/2025 03:40:52 PM,41.68910122,-87.697132878,"(41.68910122, -87.697132878)"
12797937,JF361262,08/18/2022 11:30:00 AM,019XX N KEDVALE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,2534,25,35.0,20.0,08A,1148410.0,1912528.0,2022,01/03/2023 03:40:27 PM,41.915919007,-87.730182719,"(41.915919007, -87.730182719)"
12120798,JD307987,07/23/2020 06:30:00 AM,089XX S COMMERCIAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,424,4,10.0,46.0,08B,1197695.0,1846318.0,2020,08/01/2020 03:41:02 PM,41.733142525,-87.551330051,"(41.733142525, -87.551330051)"
12493843,JE387521,09/26/2021 12:10:00 AM,013XX S HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1232,12,11.0,28.0,03,1171243.0,1893987.0,2021,10/03/2021 03:40:21 PM,41.864570047,-87.646840994,"(41.864570047, -87.646840994)"
13067984,JG254482,05/09/2023 08:00:00 PM,073XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,731,7,6.0,69.0,08B,1175562.0,1856342.0,2023,08/19/2023 03:40:26 PM,41.761172844,-87.632113769,"(41.761172844, -87.632113769)"
13321687,JG557772,12/28/2023 05:45:00 PM,111XX S EDBROOKE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,531,5,9.0,49.0,04A,1179178.0,1831228.0,2023,12/21/2024 03:40:46 PM,41.692175217,-87.619624117,"(41.692175217, -87.619624117)"
12615629,JF141632,02/11/2022 07:24:00 PM,014XX S AVERS AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1011,10,24.0,29.0,18,1150941.0,1892936.0,2022,01/03/2023 03:40:27 PM,41.862107289,-87.721397241,"(41.862107289, -87.721397241)"
12443704,JE326308,08/04/2021 01:20:00 AM,045XX W ROOSEVELT RD,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,1131,11,24.0,29.0,06,1146019.0,1894308.0,2021,08/11/2021 03:41:43 PM,41.865967079,-87.739430507,"(41.865967079, -87.739430507)"
11993141,JD166325,02/27/2020 01:40:00 AM,003XX N PINE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,False,False,1523,15,37.0,25.0,03,1139440.0,1901727.0,2020,09/29/2020 03:40:23 PM,41.886448149,-87.763401971,"(41.886448149, -87.763401971)"
28007,JH175123,03/04/2024 01:20:00 PM,032XX W 26TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1032,10,25.0,30.0,01A,1155020.0,1886548.0,2024,03/12/2024 03:41:23 PM,41.84449713,-87.706594911,"(41.84449713, -87.706594911)"
13525273,JH341971,07/11/2024 01:00:00 AM,011XX W 112TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2234,22,21.0,75.0,08A,1170849.0,1830157.0,2024,05/17/2025 03:40:52 PM,41.689421552,-87.650148874,"(41.689421552, -87.650148874)"
13351649,JH132130,01/28/2024 09:00:00 PM,062XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,311,3,20.0,40.0,07,1178263.0,1863570.0,2024,12/21/2024 03:40:46 PM,41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
13332546,JH108880,11/01/2023 12:00:00 AM,057XX S PAULINA ST,0560,ASSAULT,SIMPLE,STREET,False,False,715,7,16.0,67.0,08A,1165991.0,1866628.0,2023,01/10/2024 03:41:17 PM,41.789607705,-87.66690005,"(41.789607705, -87.66690005)"
13483671,JH292341,05/31/2024 11:30:00 PM,032XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,False,False,1922,19,32.0,6.0,06,1165075.0,1921756.0,2024,05/17/2025 03:40:52 PM,41.940903244,-87.668693783,"(41.940903244, -87.668693783)"
